ID,项目名称,项目代码,建设单位,项目地址,计划投资总额,投资额单位,投资额币种,建设单位统一社会信用代码,建设规模及内容,文件名称,文件类型,文号,发文日期
1040087,房山区小流域水毁修复工程,2.01308E+17,房山区水务局,房山区水务局,4480.3,万元,人民币,1.11101E+17,治理沟道总长度24.33km。其中，清理沟道22.49km，清淤44.14万m3；新建挡土墙16km；新建护坡4900.8m；新建、修复排洪渠1012m；新建、修复防护坝3919m；同步修复下凹式路面、消能设施及过水路面等防洪辅助措施。,,,,
1088156,山洪灾害预警监控系统项目,2.02305E+17,北京市丰台区水务局,北京市丰台区水务局,230.14,万元,人民币,11110106000062981X,本项目拟采购一杆式水文监测站15台、六要素区域自动气象站1台、二要素温雨站8台,关于山洪灾害预警监控系统项目实施方案的批复,区级,京丰台发改（审）[2023]70号,21/12/2023 16:47:16
1090988,通州区凤港减河于府闸、田村闸拆除重建工程,2.02409E+17,通州区水务局,通州区水务局,12477,万元,人民币,1.11101E+17,2座中型水闸的拆除重建及水闸上下游河道（水闸管理范围内）的治理。,关于通州区凤港减河于府闸、田村闸拆除重建工程项目建议书（代可研）的批复,区级,京通州发改（审）[2024]63号,31/5/2024 18:43:05
1077771,密云区2021年汛后水毁河道修复工程,2.21515E+15,密云区水务局,密云区水务局,5922,万元,人民币,11110228000107959W,修复水毁河道10条，总长度约17.7公里，建设内容包括恢复挡墙护坡，修复巡河路、慢水路，新建、改建桥梁和涵洞等,,,,
1087162,流村镇禾子涧西沟水毁修复工程,2.02312E+17,昌平区水务局,昌平区水务局,3000,万元,人民币,11110221000102859X,修复3公里河道,关于流村镇禾子涧西沟水毁修复工程项目建议书的批复,区级,京昌平发改（审）[2023]227号,6/12/2023 21:29:49
a542f4e7-1529-43d3-ac67-4ece5fe78001,东沙屯西排水（六环路-规划水厂北路）,2.31212E+15,北京市昌平区百善镇人民政府,北京市昌平区百善镇人民政府,1570,万元,人民币,11110221000103536Q,"总长度930米，沟底宽度5米，上口宽度16米，深度3米。
建设内容：排水沟土方及护砌，防护栏杆，巡河路， 等。桥梁，大市政管线，现状管线及军用线缆拆改等。（最终以专项方案审批为准）",,,,
1085892,观音寺街道2023年老旧小区综合整治雨、污水工程,2.02411E+17,观音寺街道,观音寺街道,4346,万元,人民币,,项目对观音寺北里小区（1-12号楼、双河南里16-17号楼、双河南里甲16-17号楼）、观音寺小区、福苑小区（中区、西区、公交院）、泰中花园小区共4个小区进行雨、污水管线提升改造。主要建设内容包括：拆除原有雨、污水管线，新建雨、污水管线工程及道路、绿化破除恢复工程。,关于观音寺街道2023年老旧小区综合整治雨、污水工程实施方案的批复,区级,京大兴发改（审）[2024]4号,17/1/2024 14:04:32
1050087,北刘庄沟（房山段）治理工程,2.01908E+17,房山区青龙湖镇人民政府,房山区青龙湖镇人民政府,21173,万元,人民币,11110111000078561F,"（一）防洪工程
沟道疏挖护砌3.24km及共管段房山区界内沟道的疏挖护砌，堤防填筑4.39km（左右岸合计）；新建铅丝石笼护脚2.92 km及共管段房山区界内沟道的铅丝石笼护脚；新建穿堤涵1座；新建支沟箱涵1座；改建桥梁7座；新建改建巡河路3.03km；新建改建雨水口33座；沟道内坡绿化4.6万㎡。
（二）非防洪工程
行道树种植2940棵，堤防外坡、巡河路路肩以及堤脚线与管理范围间绿化6.2万㎡，",,,,
1026562,南沙河流域污水治理一期工程,2.01704E+17,北京市海淀区水务局,北京市海淀区水务局,5008.69,万元,人民币,1111010800005827XC,"调整后本项目建设内容及规模为铺设污水管16395m，检查井571座，提升井1座，隔油池1座，化粪池1座。
其中：上庄镇铺设污水管4051m，检查井151座；温泉镇铺设污水管5110m，检查井151座，提升井1座；苏家坨镇铺设污水管6251m，检查井240座，隔油池1座，化粪池1座；西北旺镇铺设污水管983m，检查井29座。",关于南沙河流域污水治理一期工程实施方案调整的批复,区级,京海淀发改（审）[2017]114号,5/7/2017 00:00:00
1074404,昌平区天通河综合治理工程,2.02012E+17,,,39413,万元,人民币,,天通河综合治理,,,,
1087636,门城水厂与城子水厂联通工程,2.02307E+17,北京市门头沟区水务局,北京市门头沟区水务局,1998.5,万元,人民币,11110109000072813A,新建DN1000-DN1200配水管道、新建DN1200干管约382米、DN1000干管约244米、DN600支管约12米、DN400支管约106米，干管大部分顶管，部分明开。,关于门城水厂与城子水厂联通工程项目建议书（代可研）的批复,区级,京门头沟发改（审）[2023]123号,7/12/2023 04:44:09
eba06182-401a-43cf-b38f-7e706685c662,七分干渠景观提升工程,2.1101E+15,北京市顺义区水务局,北京市顺义区水务局,1600,万元,人民币,11110110000092937B,水草清除及打捞26745.3平方米，水生植物群落构建12009.1平方米，绿化补植3043.9平方米，翻新园路2864平方米、新建园路599延米，新增标识牌等,,,,
1088299,北沙河整体行洪能力提升,2.02304E+17,北京市海淀区水务局,北京市海淀区水务局,53249.2,万元,人民币,1111010800005827XC,工程主要建设内容包括河道改道、河道拓宽、边坡护砌、堤顶路、跨河建筑物改建、河道疏浚和交叉建筑物改建等工程。其中河道改道546m，河道拓宽长度约4.47km ，护砌长度总长约8.8km，堤顶路总长度约8.07km，改建桥梁2座，河道清淤疏浚2.7km，改建雨污排口27个。,关于北沙河整体行洪能力提升项目建议书的批复,区级,京海淀发改（审）[2023]338号,27/12/2023 15:33:27
3f02d8fe-6489-4a73-a31c-0b851a26cdab,北台上水库和大水峪水库除险加固项目,2.11414E+15,北京市怀柔区水务局,北京市怀柔区水务局,23713,万元,人民币,11110227000097949G,对北台上水库和大水峪水库进行出险加固。,,,,
1087288,昌平区500万以下水务修复项目（流村、南口、十三陵三镇）项目,2.02312E+17,北京市昌平区水务局,北京市昌平区水务局,2989.94,万元,人民币,11110221000102859X,涉及德胜口水库水、流村镇3个村塘坝水毁工程、流村镇5个村塘坝水毁修复工程、流村镇小水峪、流村镇5个村村内排洪沟水毁修复工程、昌平区十三陵镇2条河道水毁修复工程、流村镇流村地区8个村供水管线修复工程、流村镇老峪沟地区3个村供水管线修复工程、流村镇高崖口地区3个村供水管线修复工程、十三陵镇供水管线修复工程、十三陵镇供水管线及管井修复工程、十三陵镇排水管网水毁修复工程、昌平区山区镇污水提升泵站修复工程。,关于昌平区500万以下水务修复项目（流村、南口、十三陵三镇）项目项目建议书的批复,区级,京昌平发改（审）[2023]196号,6/12/2023 17:51:40
2d1c7bdb-47da-48bc-baaa-70e3e535012f,崔村镇八家排水沟治理工程,2.02212E+17,,,7880,万元,人民币,,新开挖河道2公里，新建巡河路2公里，新建桥梁3座、跌水5座，绿化工程等。,,,,
1068837,北辛庄排洪沟 （巨山路-南旱河）治理工程 （二期）,2.02104E+17,北京市海淀区水务局、北京市海淀区四季青镇人民政府,北京市海淀区水务局、北京市海淀区四季青镇人民政府,2559.2,万元,人民币,,"1.新建穿路涵洞长度为50.377m（穿祁家村西路）；
2.新开挖明渠长度523.363m；
3.河道两侧设置栏杆；
4.对祁家村西路至祁家村中路段河道左岸设计上口外，因施工影响范围内的原有绿化进行修复，绿化面积为2146m2",关于北辛庄排洪沟 （巨山路-南旱河）治理工程 （二期）实施方案的批复,区级,京海淀发改（审）[2021]108号,17/6/2021 10:37:12
446282f0-b412-49ee-a6de-4762f2c4c6d8,南法信镇雨污水管线分流改造工程,2.1101E+15,北京市顺义区水务局,北京市顺义区水务局,2300,万元,人民币,11110110000092937B,新建雨水管道约2公里,,,,
XMG658867,清河支流东小口沟治理工程,1201200323,市水务局,市水务局,2998.74,万元,人民币,11110000765000432H,河道长度5023米，海淀859，昌平3559米，朝阳605米。,"关于批准东小口沟治理工程
项目建议书（代可行性研究报告）的函",市级,京发改[2012]988号,3/7/2012 00:00:00
ae5e52cb-2c52-467b-ab18-0db616bd7310,房山区顾册等19 村农村污水治理收集管线工程,2.10808E+15,房山区水务局,房山区水务局,31413,万元,人民币,1.11101E+17,新建污水骨干管线117172 m，设置检查井、阀门井等6728座，新建提升泵站2座，污水计量设施5处。,,,,
1085091,房山区大石窝镇水毁乡村公路灾后恢复重建工程项目,2.02308E+17,北京市房山区大石窝镇人民政府,北京市房山区大石窝镇人民政府,2213.23,万元,人民币,11110111000078553L,道路4.87公里，宽度6-7米，水泥混凝土路面，路面结构设计年限为10年，设计标准为四级公路，本次按原道路标准恢复重建，涉及桥梁一座，为南河桥；目前道路路面冲毁、路面坍塌，需要部分重建。,关于房山区大石窝镇水毁乡村公路灾后恢复重建工程项目实施方案的批复,区级,京房山发改（审）[2023]85号,12/9/2023 09:36:18
1088091,海淀区温泉镇排洪沟治理工程,2.01404E+17,北京市海淀区温泉镇人民政府,北京市海淀区温泉镇人民政府,2018.95,万元,人民币,11110108000058499U,包含杨家庄排洪沟工程及西河滩排洪沟工程,,,,
1018299,丰台区小井桥积水治理工程,2.01705E+17,丰台区水务局,丰台区水务局,14696,万元,人民币,11110106000062981X,新增雨水管线1.7公里，新建雨水调蓄池2座，总容积4.9万立方米，同步配套电气自控等设施,"关于丰台区小井桥积水治理工程
实施方案的批复",市级,京发改（审）[2018]341号,4/9/2018 00:00:00
fdd78fcb-ff3d-4508-ace6-ac2a00006c21,顺义区水务危旧桥梁消隐工程（一期）,2.1101E+15,,,856.59,万元,人民币,,对史家口桥、顺三排水桥、小东河大林桥、相各庄西北桥、相各庄中桥及周庄桥6座危旧桥梁进行维修加固，桥梁维修加固总面积2024.1平方米，接顺道路面积618平方米，同步实施交通导行工程。,,,,
1059313,清河下段生态治理工程,2.02003E+17,北京市清河管理处,北京市清河管理处,17329,万元,人民币,,生态治理河道10公里,关于批准清河下段生态治理工程项目建议书延期的函,市级,京发改（审）[2021]303号,29/7/2021 00:00:00
149d7610-f682-4a68-8bed-de62bb827dcd,北京大兴国际机场临空经济区（北京部分）外部河道治理工程（一期）,2.31111E+15,大兴区水务局,大兴区水务局,67719.1,万元,人民币,1.11102E+17,包含田营沟、大礼路边沟、田营西沟及双东渠等四条河道的治理工程，上述工程均为北京大兴国际机场临空经济区（北京部分）重要排水出路。,,,,
QXSP1501100,海淀区后柳林河治理工程项目,8.01202E+11,北京市海淀区苏家坨镇人民政府,北京市海淀区苏家坨镇人民政府,9122.03,万元,人民币,1.11101E+17,,关于海淀区后柳林河治理工程实施方案的批复,区级,海发改〔2015〕294号,10/6/2015 00:00:00
29544113-cdbb-4c4b-a220-3a81c9a8b240,污水处理重点工程外电源工程,2.1101E+15,北京市顺义区水务局,北京市顺义区水务局,4200,万元,人民币,11110110000092937B,李遂镇再生水厂、张镇中心区再生水厂、污泥处置、龙湾屯镇中心区再生水厂、大孙各庄镇中心区再生水厂、木林镇中心区再生水厂外电源、李天路污水管线配套提升泵站外电源工程,,,,
1043483,龙潭西湖调蓄工程,2.01901E+17,北京城市排水集团有限责任公司,北京城市排水集团有限责任公司,30171,万元,人民币,9.111E+17,建设调蓄池,"关于龙潭西湖调蓄工程项目建议书
（代可行性研究报告）的批复",市级,京发改（审）[2019]160号,14/5/2019 00:00:00
ef6b308b-44d0-43fc-9fcf-47a903f28eea,亮马河四环已下段综合治理工程,2.30303E+15,北京市朝阳区水务建设管理中心,北京市朝阳区水务建设管理中心,35000,万元,人民币,,亮马河四环以下段综合治理工程治理范围西起朝阳公园水闸，东至外环西侧节制闸，涉及河道全长2.1公里，主要建设内容包括水利水生态工程，景观绿化工程以及专业管线改移工程,,,,
