时间,企业名称,注册号,是否有效
2022/8/28 15:13:31,艾利兔生日蛋糕,1101130421100202208280002,09
2022/9/23 16:42:39,北京中公教育科技有限公司,1100009001100202209230474,09
2022/9/23 16:09:33,北京卡曼迪美容美发有限公司,1100009001100202209230453,09
2022/10/13 15:23:22,北京龙威互动科技有限公司,1100009001100202210130386,09
2022/10/17 9:29:23,北京寺库商贸有限公司,1100009001100202210170074,09
2022/10/17 11:27:46,北京寺库商贸有限公司,1100009001100202210170230,09
2022/10/17 11:27:55,鹏程之星护肤造型,1100009001100202210170231,09
2022/10/17 11:30:59,北京云畅游戏科技股份有限公司,1100009001100202210170233,09
2022/10/17 11:33:33,北京三快科技有限公司,1100009001100202210170234,09
2022/10/17 11:46:29,北京开课吧科技有限公司,1100009001100202210170242,09
2022/11/3 12:31:03,懿窝文化（北京）有限公司,1100009001100202211030251,09
2022/11/3 12:55:42,北京趣拿信息技术有限公司,1100009001100202211030262,09
2022/11/3 13:00:53,北京度友科技有限公司,1100009001100202211030264,09
2022/11/14 15:08:13,北京学橙归来科技有限公司,1100009001100202211140315,09
2022/8/26 16:21:31,北京三快科技有限公司,1100009001100202208260433,09
2022/8/26 16:09:50,北京博凯在线教育科技有限公司,1100009001100202208260429,09
2022/9/20 13:30:18,北京鹏泰宝尊电子商务有限公司,1100009001100202209200319,09
2022/9/20 13:51:15,中公教育,1100009001100202209200339,09
2022/9/20 12:51:47,驿车生活社区4S店（嘉华大厦店）,1100009001100202209200260,09
2022/9/20 12:54:34,北京三快科技有限公司,1100009001100202209200283,09
2022/9/20 13:02:13,忆睿科信息技术（北京）有限公司,1100009001100202209200287,09
2022/9/21 13:31:00,非凡凹凸教育科技（北京）有限公司,1100009001100202209210278,09
2022/9/21 13:36:32,D80街舞工作室,1100009001100202209210283,09
2022/9/5 16:26:59,北京物美鼓楼商贸有限责任公司,1100009001100202209050503,09
2022/8/31 16:43:52,北京转转精神科技有限责任公司,1100009001100202208310456,09
2022/8/31 16:48:03,北京寺库商贸有限公司,1100009001100202208310464,09
2022/9/15 14:39:52,北京中公教育科技有限公司,1100009001100202209150280,09
2022/9/15 15:28:15,北京微播视界科技有限公司,1100009001100202209150358,09
2022/9/15 15:32:22,北京中公教育科技有限公司,1100009001100202209150360,09
2022/9/13 16:40:16,MINI泰式按摩（石景山店）,1100009001100202209130535,09
2022/9/19 12:17:12,北京每日优鲜电子商务有限公司,1100009001100202209190248,09
2022/9/19 12:33:02,苹果售后,1100009001100202209190255,09
2022/9/19 12:38:05,北京寺库商贸有限公司,1100009001100202209190257,09
2022/9/19 12:48:06,北京学时在线科技有限公司,1100009001100202209190282,09
2022/9/19 12:54:24,北京积思十三体育管理有限公司,1100009001100202209190285,09
2022/9/5 12:04:51,北京有竹居网络技术有限公司,1100009001100202209050232,09
2022/9/5 13:14:25,北京微播视界科技有限公司,1100009001100202209050156,09
2022/10/19 9:53:43,北京新七天电子商务技术股份有限公司,1100009001100202210190081,09
2022/10/19 8:49:38,苹果电子产品商贸（北京）有限公司,1100009001100202210190011,09
2022/9/1 9:04:20,北京微播视界科技有限公司,1100009001100202209010027,09
2022/9/1 9:11:39,北京寺库商贸有限公司,1100009001100202209010030,09
2022/9/1 9:27:09,北京每日优鲜电子商务有限公司,1100009001100202209010032,09
2022/9/2 10:45:29,北京寺库商贸有限公司,1100009001100202209020099,09
2022/9/2 10:37:20,北京京瑞洋教育科技有限公司,1100009001100202209020126,09
2022/9/2 10:39:00,北京三快科技有限公司,1100009001100202209020097,09
2022/11/2 13:59:13,诺美会所,1100009001100202211020325,09
2022/11/2 14:47:10,银河互联网电视有限公司,1100009001100202211020338,09
2022/11/2 14:52:50,北京寺库商贸有限公司,1100009001100202211020340,09
2022/11/2 14:58:13,北京鹏泰宝尊电子商务有限公司,1100009001100202211020401,09
2022/9/6 12:20:34,北京孚惠注册安全工程师事务所有限公司,1100009001100202209060193,09
2022/9/6 12:20:39,北京中公教育科技有限公司,1100009001100202209060194,09
2022/12/26 9:05:20,北京字节跳动科技有限公司,1100009001100202212260043,09
2022/12/26 9:09:10,步步学（北京）教育科技有限公司,1100009001100202212260048,09
2022/12/26 10:59:12,北京寺库商贸有限公司,1100009001100202212260155,09
2022/12/26 10:03:14,北京英孚语言培训有限公司朝阳 国贸分公司,1100009001100202212260101,09
2022/11/1 13:39:29,北京诸葛云教育咨询有限公司,1100009001100202211010323,09
2022/11/1 13:42:27,北京中消创安教育科技有限公司,1100009001100202211010326,09
2022/10/13 15:45:57,北京大麦文化传媒发展有限公司,1100009001100202210130457,09
2022/10/17 9:10:27,北京快手科技有限公司,1100009001100202210170056,09
2022/10/17 10:33:07,北京中公教育科技有限公司,1100009001100202210170159,09
2022/10/17 10:33:13,北京中公教育科技有限公司,1100009001100202210170160,09
2022/10/17 10:35:05,北京中公教育科技有限公司,1100009001100202210170161,09
2022/10/17 10:36:07,北京中公教育科技有限公司,1100009001100202210170162,09
2022/11/3 9:31:06,北京寺库商贸有限公司,1100009001100202211030079,09
2022/11/3 9:44:26,北京嘀嗒科技有限责任公司,1100009001100202211030091,09
2022/11/3 9:44:59,北京三快科技有限公司,1100009001100202211030092,09
2022/11/3 9:08:41,北京清泉出山饮品有限公司,1100009001100202211030054,09
2022/11/8 9:55:28,北京快手科技有限公司,1100009001100202211080076,09
2022/11/8 8:51:06,北京中公教育科技有限公司,1100009001100202211080024,09
2022/11/8 9:37:13,北京中公教育科技有限公司,1100009001100202211080068,09
2022/11/8 9:37:39,北京快手科技有限公司,1100009001100202211080069,09
2022/11/8 9:42:04,苹果电子产品商贸（北京）有限公司,1100009001100202211080071,09
2022/11/8 9:44:12,北京中公教育科技有限公司,1100009001100202211080072,09
2022/8/30 13:56:31,北京桔子树文化传播有限责任公司,1100009001100202208300289,09
2022/8/30 13:56:45,北京中大博睿教育咨询有限公司,1100009001100202208300290,09
2022/8/30 13:22:19,北京每日优鲜电子商务有限公司,1100009001100202208300265,09
2022/8/30 13:32:16,北京快手科技有限公司,1100009001100202208300275,09
2022/9/20 13:02:30,北京中汇七彩商贸有限公司,1100009001100202209200265,09
2022/9/20 13:44:05,北京众合志成网络科技有限公司,1100009001100202209200270,09
2022/9/22 11:09:58,北京寺库商贸有限公司,1100009001100202209220167,09
2022/9/22 11:36:54,北京中公教育科技有限公司,1100009001100202209220171,09
2022/9/22 11:50:14,赵小溪麻辣烫、麻辣拌,1100009001100202209220172,09
2022/9/22 10:26:39,世纪华联超市,1100009001100202209220035,09
2022/9/22 10:34:38,北京三快科技有限公司,1100009001100202209220037,09
2022/9/15 14:30:08,中公教育北京分校,1100009001100202209150319,09
2022/9/15 14:43:33,北京寺库商贸有限公司,1100009001100202209150327,09
2022/9/15 15:10:17,北京京华华视教育科技有限公司,1100009001100202209150372,09
2022/9/15 14:55:03,北京读我科技有限公司,1100009001100202209150337,09
2022/9/15 16:19:05,北京趣拿信息技术有限公司,1100009001100202209150411,09
2022/9/15 16:57:18,木子悦美肤造型,1100009001100202209150486,09
2022/9/16 12:52:51,北京每日优鲜电子商务有限公司,1100009001100202209160231,09
2022/9/16 13:09:05,北京微播视界科技有限公司,1100009001100202209160234,09
2022/9/16 13:18:39,北京三快科技有限公司,1100009001100202209160238,09
2022/9/16 13:18:53,北京瑞征森远汽车有限公司,1100009001100202209160239,09
2022/9/16 13:43:36,北京微播视界科技有限公司,1100009001100202209160271,09
2022/10/19 16:34:45,品尚佳园,1100009001100202210190480,09
2022/10/19 15:58:55,西贝,1101130421100202210190450,09
2022/10/19 16:00:25,北京快手科技有限公司,1100009001100202210190452,09
2022/10/19 16:03:58,北京玖程龙禹科贸有限公司,1100009001100202210190455,09
2022/10/19 16:08:54,OT专柜,1100009001100202210190457,09
2022/9/2 11:41:27,北京中公教育科技有限公司,1100009001100202209020152,09
2022/9/2 10:14:10,北京大麦文化传媒发展有限公司,1100009001100202209020086,09
2022/9/16 16:52:29,北京微播视界科技有限公司,1100009001100202209160501,09
2022/9/16 16:59:59,北京中公教育科技有限公司,1100009001100202209160491,09
2022/9/16 15:59:09,北京教易有道科技有限公司,1100009001100202209160449,09
2022/9/16 16:37:34,北京快手科技有限公司,1100009001100202209160473,09
2022/11/15 10:33:25,北京寺库商贸有限公司,1100009001100202211150162,09
2022/11/15 11:06:42,悦已秀,1100009001100202211150207,09
2022/10/18 14:32:51,北京中公教育科技有限公司,1100009001100202210180353,09
2022/10/18 14:35:39,北京中公教育科技有限公司,1100009001100202210180356,09
2022/4/1 15:53:28,北京全星时空科技有限公司,1100009001100202204010388,09
2022/7/11 15:12:31,北京寺库商贸有限公司,1100009001100202207110376,09
2022/7/11 14:07:34,北京科瑞仕美容有限公司朝阳分公司,1100009001100202207110297,09
2022/7/11 14:33:50,北京开课吧科技有限公司,1100009001100202207110336,09
2022/7/12 15:30:36,北京三快科技有限公司,1100009001100202207120423,09
2022/7/12 15:45:18,北京中公教育科技有限公司,1100009001100202207120435,09
2022/7/12 14:00:24,北京中公教育科技有限公司,1100009001100202207120334,09
2022/3/25 13:18:21,西部马华,1100009001100202203250199,09
2022/7/25 14:44:06,北京寺库商贸有限公司,1100009001100202207250328,09
2022/7/25 14:53:19,北京寺库商贸有限公司,1100009001100202207250335,09
2022/7/25 15:08:21,北京寺库商贸有限公司,1100009001100202207250365,09
2022/7/25 15:22:48,北京寺库商贸有限公司,1100009001100202207250373,09
2022/3/1 15:55:32,北京寺库商贸有限公司,1100009001100202203010426,09
2022/7/28 11:47:43,北京寺库商贸有限公司,1100009001100202207280190,09
2022/7/28 10:31:39,北京百度网讯科技有限公司,1100009001100202207280120,09
2022/7/21 16:14:43,小米通讯技术有限公司,1100009001100202207210468,09
2022/7/21 16:40:48,西贝莜面,1100009001100202207210484,09
2022/7/21 16:43:43,小米科技有限责任公司,1100009001100202207210486,09
2022/5/5 13:15:28,北京创世厚德教育科技有限公司,1100009001100202205050244,09
2022/5/5 13:23:50,北京风度丽人美容美发有限公司分公司,1100009001100202205050248,09
2022/5/5 12:03:01,北京开课吧科技有限公司,1100009001100202205050213,09
2022/5/12 8:48:35,北京中公教育科技有限公司,1100009001100202205120023,09
2022/5/12 9:50:43,北京中公教育科技有限公司,1100009001100202205120066,09
2022/7/25 13:35:49,北京微播视界科技有限公司,1100009001100202207250271,09
2022/7/20 9:54:11,联联周边游信息技术有限公司,1100009001100202207200078,09
2022/7/20 14:35:50,大程物业管理有限公司,1100009001100202207200358,09
2022/7/20 15:14:30,北京大麦文化传媒发展有限公司,1100009001100202207200402,09
2022/1/4 14:33:25,北京中瀚业广科技有限公司,1100009001100202201040313,09
2022/1/4 14:50:33,北京中安建培教育科技有限公司,1100009001100202201040364,09
2022/1/4 14:52:03,北京快手科技有限公司,1100009001100202201040365,09
2022/4/29 9:25:00,北京微梦创科网络技术有限公司,1100009001100202204290044,09
2022/4/29 9:10:50,苏皖工长俱乐部,1100009001100202204290039,09
2022/7/26 8:47:32,北京开课吧科技有限公司,1100009001100202207260012,09
2022/7/26 8:52:19,北京开课吧科技有限公司,1100009001100202207260019,09
2022/7/26 8:55:04,北京寺库商贸有限公司,1100009001100202207260043,09
2022/7/26 9:15:45,北京开课吧科技有限公司,1100009001100202207260061,09
2022/4/26 9:09:32,北京九鼎诺立科技有限公司,1100009001100202204260018,09
2022/4/26 8:25:07,全兴超市西侧超市,1101130421100202204260001,09
2022/6/6 14:57:43,北京播乐精英教育科技有限公司,1100009001100202206060288,09
2022/6/6 15:37:11,小米科技有限责任公司,1100009001100202206060330,09
2022/6/6 15:52:33,北京麦富迪贸易发展有限公司,1100009001100202206060331,09
2022/7/4 10:38:21,北京寺库商贸有限公司,1100009001100202207040128,09
2022/7/4 10:43:20,北京奥信佳迪橱柜经营部,1100009001100202207040131,09
2022/7/4 12:03:07,北京寺库商贸有限公司,1100009001100202207040184,09
2022/7/4 12:43:08,北京时代峰峻文化艺术发展有限公司,1100009001100202207040200,09
2022/7/4 12:50:36,群利龙美食,1101130421100202207040223,09
2022/7/4 13:13:36,北京梦锦房地产开发有限公司,1100009001100202207040241,09
2022/7/4 13:43:39,北京微播视界科技有限公司,1100009001100202207040263,09
2022/7/18 16:17:53,小叶子（北京）科技有限公司,1100009001100202207180425,09
2022/1/28 11:38:06,索尼（中国）有限公司,1100009001100202201280153,09
2022/1/28 11:40:55,北京未来智学教育科技有限公司,1100009001100202201280154,09
2022/1/28 11:41:17,北京寺库商贸有限公司,1100009001100202201280155,09
2022/4/1 11:47:17,月娘婚恋,1100009001100202204010146,09
2022/4/1 10:00:01,北京全星时空科技有限公司,1100009001100202204010070,09
2022/4/29 14:23:43,北京开课吧科技有限公司,1100009001100202204290280,09
2022/5/9 10:16:57,联通华盛官方旗舰店,1100009001100202205090108,09
2022/5/9 10:48:10,北京云杉世界信息技术有限公司,1100009001100202205090163,09
2022/1/17 11:59:20,北京大麦文化传媒发展有限公司,1100009001100202201170227,09
2022/1/17 11:06:12,北京爱奇艺科技有限公司,1100009001100202201170177,09
2022/6/9 9:00:12,央广幸福购物（北京）有限公司,1100009001100202206090035,09
2022/7/27 12:52:17,北京山之川放题料理餐饮有限公司,1100009001100202207270234,09
2022/7/27 13:14:40,北京寺库商贸有限公司,1100009001100202207270267,09
2022/7/28 17:03:08,北京开课吧科技有限公司,1100009001100202207280469,09
2022/7/28 16:27:25,美团分公司,1100009001100202207280441,09
2022/7/15 11:40:12,北京开课吧科技有限公司,1100009001100202207150154,09
