实施主体,职权编号,职权名称,职权种类
区公安局,C0589600,对电器线路的设计、敷设、维护保养、检测不符合规定的行为进行处罚,罚款
,,,
,,,
区公安局,C0589700,对燃气管路的设计、敷设、维护保养、检测不符合规定的行为进行处罚,罚款
,,,
,,,
区公安局,C0589900,对不履行组织、引导在场人员疏散义务的行为进行处罚,行政拘留
,,,
区公安局,C0590200,对消防控制室值班人员违反操作规程的行为进行处罚,罚款
,,,
区公安局,C0590300,对重点岗位人员未培训的行为进行处罚,罚款
,,,
区公安局,C0590400,对消防安全责任人未备案的行为进行处罚,罚款
,,,
区公安局,C0590500,对消防安全管理人未备案的行为进行处罚,罚款
,,,
区公安局,C0590700,对应急预案未备案的行为进行处罚,罚款
,,,
区公安局,C0590800,对未按规定进行电气防火安全检测的行为进行处罚,罚款
,,,
区公安局,C0591000,对划定、设置停车泊位及设施占用、堵塞消防车道的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0591100,对未依法劝阻、报告消防违法行为的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0591200,对未按规定进行消防备案的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0591300,对违规使用易燃、可燃材料的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0591500,对在建设工程内设置宿舍的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0591600,对未设置临时消防车通道的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0591700,对挤占临时消防车通道的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0592000,对使用不合格临时用电设备和电线的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0592200,对占用人员疏散场地的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0592400,对违规生产、经营、储存易燃易爆危险品的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0592500,对未按规定设置禁止烟火标志的行为进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0592600,对未采取有效防火措施的行为进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0592900,对未按规定设置消防车通道的行为进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0593000,对未按规定设置消防供水设施的行为进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0593100,对未按规范清洗集排油烟设施的行为进行处罚,罚款
,,,
区公安局,C0593200,对消防技术服务机构和执业人员未按规定备案的行为进行处罚,罚款
,,,
,,,
区公安局,C0593300,对消防技术服务机构和执业人员未制定管理制度的行为进行处罚,罚款
,,,
,,,
区公安局,C0593400,对消防技术服务机构和执业人员未制定服务质量规范的行为进行处罚,罚款
,,,
,,,
区公安局,C0593500,对损坏消防设施、器材的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0593600,对挪用消防设施、器材的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0593700,对擅自拆除消防设施、器材的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0593900,对占用、堵塞、封闭疏散通道、安全出口的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0594000,对其他妨碍安全疏散行为的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0594100,对埋压、圈占、遮挡消火栓的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0594200,对占用防火间距的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0594400,对违法使用不符合市场准入、不合格、国家明令淘汰的消防产品的行为进行处罚,罚款
,,,
区公安局,C0594500,对违法选用不符合市场准入、国家明令淘汰的消防产品进行消防设计的行为进行处罚,罚款
,,,
区公安局,C0594600,对违法施工安装不符合市场准入、不合格、国家明令淘汰的消防产品的行为进行处罚,罚款
,,,
区公安局,C0594800,对消防产品技术鉴定机构出具虚假文件的行为进行处罚,"责令停产停业,没收违法所得,罚款,吊销许可证或营业执照"
,,,
区公安局,C0594900,对人员密集场所使用不符合市场准入的消防产品逾期未改的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0595000,对非人员密集场所使用不符合市场准入、不合格、国家明令淘汰的消防产品逾期未改的行为进行处罚,罚款
,,,
区公安局,C0595200,对以欺骗、贿赂手段取得资质的行为进行处罚,罚款
,,,
区公安局,C0595300,对未取得资质擅自从事社会消防技术服务活动的行为进行处罚,罚款
,,,
区公安局,C0595500,对冒名从事社会消防技术服务活动的行为进行处罚,罚款
,,,
区公安局,C0595800,对资质条件改正期间从事社会消防技术服务活动的行为进行处罚,罚款
,,,
区公安局,C0595900,对涂改、倒卖、出租、出借资质证书的行为进行处罚,罚款
,,,
区公安局,C0596000,对注册消防工程师兼职执业的行为进行处罚,罚款
,,,
,,,
区公安局,C0596300,对未设立技术负责人、明确项目负责人的行为进行处罚,罚款
,,,
区公安局,C0596400,对书面结论文件未签名、盖章的行为进行处罚,罚款
,,,
区公安局,C0596500,对未依法签订消防技术服务合同的行为进行处罚,罚款
,,,
区公安局,C0596600,对未备案注册消防工程师变化情况、消防技术服务项目目录、书面结论文件的行为进行处罚,罚款
,,,
区公安局,C0596700,对未依法申请办理变更手续的行为进行处罚,罚款
,,,
区公安局,C0597100,对消防设施、灭火器维修、保养质量不符合标准的行为进行处罚,罚款
,,,
区公安局,C0597300,对未制定并落实消防安全管理措施和消防安全操作规程的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0597400,对未建立本单位消防安全责任考核、奖惩制度的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0597500,对未开展消防安全宣传教育和消防知识培训，定期进行灭火技术训练的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0597800,对未按规定设置安全疏散指示标志和应急照明设施，保证防火门、防火卷帘、消防安全疏散指示标志、应急照明、机械排烟送风、火灾事故广播等设施处于正常状态的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0597900,对未保证疏散通道、安全出口的畅通。不得占用疏散通道或者在疏散通道、安全出口上设置影响疏散的障碍物，不得在营业、生产、 教学、工作期间封闭安全出口，不得遮挡安全疏散指示标志的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0598000,对消防值班人员、巡逻人员未坚守岗位，擅离职守的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0598100,对未火灾发生后，及时报警、迅速组织扑救和人员疏散。不得不报、迟报、谎报火警，或者隐瞒火灾情况的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0598200,对未火灾扑灭后，及时保护现场，接受事故调查并如实提供火灾事故情况。未经公安消防机构许可，不得进入、撤除、清理火灾现场的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0598300,对未按法律、法规和规章规定的其他消防安全义务的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0598500,对未将单位消防安全管理措施和落实方案以及消防安全责任人、 消防安全管理人等情况向单位所在地公安消防机构备案的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0598600,对未对本单位工作人员至少每年进行一次消防安全培训。公众 聚集场所至少每半年培训一次的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0598700,对未建立健全并统一保管消防档案的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0599000,对未制定消防安全制度，落实消防安全责任的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0599500,对单位未定期进行内部消防安全检查的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0599700,对单位未建立消防安全检查记录档案的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0599900,对违反《北京市消防安全责任监督管理办法》，存在火灾隐患，经公安消防机构通知逾期不改正，发生火灾的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0600000,对未按规定期限向公安消防机构报送施工组织设计和方案的行为进行处罚,"警告,罚款"
,,,
区公安局,C0600100,对施工暂设和施工现场使用的安全网、围网和保温材料不符合消防安全规范，或者使用易燃、可燃材料的行为进行处罚,"警告,罚款"
,,,
区公安局,C0600300,对设置宿舍不符合《北京市建设工程施工现场消防安全管理规定》要求的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0600500,对未按《北京市建设工程施工现场消防安全管理规定》配置消防器材或者设置、使用临时消防给水系统的行为进行处罚,"警告,罚款"
,,,
区公安局,C0600600,对未建立消防安全管理制度，落实消防安全责任的行为进行处罚,罚款
,,,
区公安局,C0600700,对未制定消防安全措施和应急预案的行为进行处罚,罚款
,,,
区公安局,C0600800,对未配备完好、有效的消防器材的行为进行处罚,罚款
,,,
区公安局,C0601100,对未对从业人员进行消防法规、防火知识、灭火常识和逃生自救方法等内容的宣传教育的行为进行处罚,罚款
,,,
区公安局,C0601200,对未配合有关部门做好消防安全检查和专项治理工作的行为进行处罚,罚款
,,,
区公安局,C0601300,对未制定并落实消防安全操作规程的行为进行处罚,"警告,罚款"
,,,
区公安局,C0601500,对未在经营场所周边设置明显的消防警示标志的行为进行处罚,"警告,罚款"
,,,
区公安局,C0601600,对未严格用火、用电制度的行为进行处罚,"警告,罚款"
,,,
区公安局,C0601700,对未在生产经营区域与生活区域采取防火分隔措施，分别设置安全出口和疏散通道的行为进行处罚,"警告,罚款"
,,,
区公安局,C0601800,对出租汽车经营者未建立实施治安保卫责任制，未按要求对从业人员进行法制教育培训的处罚,"责令停产停业,罚款"
,,,
区公安局,C0603400,对拒绝农业普查、调查的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0603500,对损坏或文件保护单位标志的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
区公安局,C0603600,对非法移动、拆除、污损、破坏保护标志、界限标志的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0603700,对在保护范围内吸烟、野炊、上坟烧纸、焚烧树叶、荒草、垃圾等的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0603800,对旅游者因滞留不归被遣返回国的行为进行处罚,吊销许可证或营业执照
,,,
区公安局,C0603900,对未经批准擅自设立中外合作办学机构，或者以不正当手段骗取中外合作办学许可证的行为进行处罚,"罚款,吊销许可证或营业执照"
,,,
区公安局,C0604000,对擅自发行、销售彩票，或者在中华人民共和国境内发行、销售境外彩票的行为进行处罚,没收违法所得
,,,
区公安局,C0604100,对境外就业中介机构在中介活动中为他人编造情况和提供假证明，骗取出入境证件的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0604200,对拒绝劳动行政部门检查就业证、擅自变更用人单位、擅自更换职业、擅自延长就业期限的外国人的行为进行处罚,吊销许可证或营业执照
,,,
区公安局,C0604300,对建设项目未依法进行环境影响评价，被责令停止建设，拒不执行的行为进行处罚,行政拘留
,,,
区公安局,C0604400,对违反法律规定，未取得排污许可证排放污染物，被责令停止排污，拒不执行的行为进行处罚,行政拘留
,,,
区公安局,C0604500,对通过暗管、渗井、渗坑、灌注或者篡改、伪造监测数据，或者不正常运行防治污染设施等逃避监管的方式违法排放污染物的行为进行处罚,行政拘留
,,,
区公安局,C0604600,对生产、使用国家明令禁止生产、使用的农药，被责令改正，拒不改正的行为进行处罚,行政拘留
,,,
区公安局,C0604700,对未经当地公安机关批准，进行产生偶发性强烈噪声活动的行为进行处罚,"警告,罚款"
,,,
区公安局,C0604800,对机动车辆不按照规定使用声响装置的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0604900,对在城市市区噪声敏感建筑物集中区域内使用高音广播喇叭的行为进行处罚,"警告,罚款"
,,,
区公安局,C0605000,对违反当地公安机关的规定，在城市市区街道、广场、公园等公共场所组织娱乐、集会等活动，使用音响器材，产生干扰周围生活环境的过大音量的行为进行处罚,"警告,罚款"
,,,
区公安局,C0605100,对从家庭室内发出严重干扰周围居民生活的环境噪声的行为进行处罚,"警告,罚款"
,,,
区公安局,C0605200,对在商业经营活动中使用高音广播喇叭或者采用其他发出高噪声的方法招揽顾客的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0605300,对在噪声敏感建筑物集中区域使用干扰周围生活环境的音响器材的行为进行处罚,"警告,罚款"
,,,
区公安局,C0605400,对商业经营活动在室外使用音响器材或者采用其他发出噪声的方法招揽顾客，干扰周围生活环境的行为进行处罚,"警告,罚款"
,,,
区公安局,C0605500,在街道、广场、公园等公共场所组织娱乐、集会等活动，使用音响器材，产生噪声干扰周围生活环境的,"警告,罚款"
,,,
区公安局,C0605600,对机动车防盗报警器长时间鸣响，干扰周围生活环境的行为进行处罚,"警告,罚款"
,,,
区公安局,C0605700,对未按规定控制音量或者采取措施，从家庭室内发出噪声干扰周围生活环境的行为进行处罚,"警告,罚款"
,,,
区公安局,C0605800,对未按规定进行装修作业，干扰周围生活环境的行为进行处罚,"警告,罚款"
,,,
区公安局,C0605900,对未经劳动行政部门和公安部门批准举办各类职业招聘洽谈会的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0606000,对申请人在道路上学习驾驶时，自学用车搭载随车指导人员以外的其他人员的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0606100,对编造、传播虚假恐怖事件信息，报道、传播可能引起模仿的恐怖活动的实施细节，发布恐怖事件中残忍、不人道的场景，或者未经批准，报道、传播现场应对处置的工作人员、人质身份信息和应对处置行动情况的的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0606300,对申请人在道路上学习驾驶时，没有教练员或者随车指导人员的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0606500,对其他利用极端主义破坏国家法律制度实施的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0606700,对利用极端主义以恐吓、骚扰等方式干涉他人与其他民族或者有其他信仰的人员交往、共同生活的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0606800,对防范恐怖袭击重点目标的管理、营运单位未对公共交通运输工具未依照规定配备安保人员和相应设备、设施的行为进行处罚,"警告,罚款"
,,,
区公安局,C0606900,对利用极端主义以恐吓、骚扰等方式驱赶其他民族或者有其他信仰的人员离开居住地的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0607100,对宣扬恐怖主义、极端主义或者煽动实施恐怖活动、极端主义活动的的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0607200,对利用极端主义歪曲、诋毁国家政策、法律、行政法规，煽动、教唆抵制人民政府依法管理的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0607400,对防范恐怖袭击重点目标的管理、营运单位未建立反恐怖主义工作专项经费保障制度，或者未配备防范和处置设备、设施的行为进行处罚,"警告,罚款"
,,,
区公安局,C0607500,对防范恐怖袭击重点目标的管理、营运单位未落实工作机构或者责任人员的行为进行处罚,"警告,罚款"
,,,
区公安局,C0607600,对利用极端主义煽动、胁迫他人以宗教仪式取代结婚、离婚登记的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0608100,对电信业务经营者、互联网服务提供者未按照主管部门的要求，停止传输、删除含有恐怖主义、极端主义内容的信息，保存相关记录，关闭相关网站或者关停相关服务的行为进行处罚,行政拘留
,,,
区公安局,C0608300,对电信业务经营者、互联网服务提供者未依照规定为公安机关、国家安全机关依法进行防范、调查恐怖活动提供技术接口和解密等技术支持和协助的行为进行处罚,行政拘留
,,,
区公安局,C0608400,对未立即冻结涉恐资产的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0608500,对拒不配合有关部门开展反恐怖主义安全防范、情报信息、调查、应对处置工作的行为进行处罚,"行政拘留,罚款"
,,,
,,,
,,,
区公安局,C0608600,对申请人在道路上学习驾驶时，未按照规定随身携带学习驾驶证明的行为进行处罚,罚款
,,,
,,,
区公安局,C0608700,对利用极端主义强迫他人参加宗教活动，或者强迫他人向宗教活动场所、宗教教职人员提供财物或者劳务的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0609000,对电信业务经营者、互联网服务提供者未落实网络安全、信息内容监督制度和安全技术防范措施，造成含有恐怖主义、极端主义内容的信息传播，情节严重的行为进行处罚,行政拘留
,,,
区公安局,C0609400,对为宣扬恐怖主义、极端主义或者实施恐怖主义、极端主义活动提供信息、资金、物资、劳务、技术、场所等支持、协助、便利的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0609500,对阻碍有关部门开展反恐怖主义工作的行为进行处罚,"行政拘留,罚款"
,,,
,,,
,,,
区公安局,C0609600,对将机动车交由申请人驾驶，申请人未取得学习驾驶证明、学习驾驶证明过期、没有教练员或随车指导人员、由不符合规定的人员随车指导的的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0609800,对防范恐怖袭击重点目标的管理、营运单位未制定防范和应对处置恐怖活动的预案、措施的的行为进行处罚,"警告,罚款"
,,,
区公安局,C0609900,对强制他人在公共场所穿戴宣扬恐怖主义、极端主义的服饰、标志的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0610100,对利用极端主义以恐吓、骚扰等方式干涉他人生活习俗、方式和生产经营的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0610200,对制作、传播、非法持有宣扬恐怖主义、极端主义的物品的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0610300,对防范恐怖袭击重点目标的管理、营运单位未建立公共安全视频图像信息系统值班监看、信息保存使用、运行维护等管理制度的行为进行处罚,"警告,罚款"
,,,
区公安局,C0610600,对利用极端主义煽动、胁迫群众损毁或者故意损毁居民身份证、户口簿等国家法定证件以及人民币的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0610700,对防范恐怖袭击重点目标的管理、营运单位未对重要岗位人员进行安全背景审查，或者未将有不适合情形的人员调整工作岗位的行为进行处罚,"警告,罚款"
,,,
区公安局,C0610800,对利用极端主义煽动、胁迫未成年人不接受义务教育的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0610900,对大型活动承办单位以及重点目标的管理单位未依照规定进行安全检查的行为进行处罚,罚款
,,,
区公安局,C0611100,对利用极端主义破坏法律实施阻碍国家机关工作人员依法执行职务的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0611300,对伪造、涂改、贩卖《边境管理区通行证》的行为进行处罚,"行政拘留,罚款"
,,,
,,,
,,,
区公安局,C0611400,对申请人在道路上学习驾驶时，学习驾驶证明超过有效期的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0611500,对持用伪造、涂改的《边境管理区通行证》的行为进行处罚,"行政拘留,警告,罚款"
,,,
,,,
,,,
区公安局,C0611600,对恐怖活动嫌疑人员违反公安机关责令其遵守的约束措施的行为进行处罚,"行政拘留,警告"
,,,
区公安局,C0611700,对申请人在道路上学习驾驶时，由不符合规定的人员随车指导的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0611800,对新闻媒体等单位编造、传播虚假恐怖事件信息，报道、传播可能引起模仿的恐怖活动的实施细节，发布恐怖事件中残忍、不人道的场景，或者未经批准，报道、传播现场应对处置的工作人员、人质身份信息和应对处置行动情况的的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0611900,对明知他人有恐怖活动犯罪、极端主义犯罪行为窝藏、包庇的，或者在司法机关向其调查有关情况、收集有关证据时，拒绝提供的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0612000,对申请人在道路上学习驾驶时，未按照规定放置、粘贴学车专用标识的行为进行处罚,罚款
,,,
,,,
区公安局,C0612100,对申请人在道路上学习驾驶时，未取得学习驾驶证明的行为进行处罚,罚款
,,,
,,,
区公安局,C0612300,对出租、出借、转让居住证的行为进行处罚,"没收违法所得,警告,罚款"
,,,
区公安局,C0612400,对冒用他人居住证或者使用骗领的居住证的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0612500,对使用虚假证明材料骗取居住证的行为进行处罚,"没收违法所得,警告,罚款"
,,,
区公安局,C0612600,对驾驶排放检验不合格的机动车上道路行驶的行为进行处罚,"警告,罚款"
,,,
区公安局,C0612700,对购买、出售、使用伪造、变造的居住证的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0612800,对非法扣押他人居住证的行为进行处罚,"没收违法所得,警告,罚款"
,,,
区公安局,C0613000,对销售、购买、转让易制爆危险化学品未通过本企业银行账户或者电子账户进行交易，使用现金或者实物进行交易的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0613100,对驾驶非机动车上道路行驶有分散注意力、妨碍安全驾驶的行为进行处罚,"警告,罚款"
,,,
区公安局,C0613200,对违法发布网络安全信息的行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0613300,对互联网租赁自行车停放影响行人和车辆正常通行，情节严重，且不及时采取措施的行为进行处罚,罚款
,,,
区公安局,C0613400,对驾驶非机动车牵引动物或拖拽、牵挂载人载物装置的的行为进行处罚,"警告,罚款"
,,,
区公安局,C0613600,对校车载人超过核定人数20%以上的行为进行处罚,罚款
,,,
,,,
区公安局,C0613700,对从事危害网络安全活动的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
,,,
,,,
区公安局,C0613800,对易制爆危险化学品生产、进口和分装单位未按照国家有关标准和规范要求，未对易制爆危险化学品作出电子追踪标识的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0613900,对关键信息基础设施运营者不履行网络安全保护义务的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0614000,对未履行道路交通安全防范责任制度，逾期不改正的行为处罚,罚款
,,,
,,,
,,,
,,,
,,,
区公安局,C0614100,对在空气重污染橙色或者红色预警期间燃放的行为进行处罚,罚款
,,,
区公安局,C0614200,对在限制燃放烟花爆竹的区域内不按照规定燃放时间燃放的行为进行处罚,罚款
,,,
区公安局,C0614300,对为危害网络安全活动提供帮助的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
,,,
,,,
区公安局,C0614400,对生产、经营添加药品的食品的行为进行处罚,行政拘留
,,,
区公安局,C0614500,对网络运营者、网络产品或者服务提供者不履行个人信息保护义务的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0614600,对电动自行车未在规定期限内申领临时标识或过渡期满后上道路行驶的行为进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0614700,已经登记的电动自行车未悬挂号牌上道路行驶的行为处罚,"警告,罚款"
,,,
区公安局,C0614800,对驾驶拼改装或拼装的电动自行车上道路行驶的行为进行处罚,罚款
,,,
区公安局,C0614900,对生产、经营营养成分不符合安全标准的专供特定人群的食品的行为进行处罚,行政拘留
,,,
区公安局,C0615000,对发布、传输违法信息的行为进行处罚,"行政拘留,警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0615100,对经营病死、毒死或者死因不明的动物肉类的行为进行处罚,行政拘留
,,,
区公安局,C0615200,对生产、储存、使用危险化学品的单位转产、停产、停业或者解散，未依照本条例规定将其危险化学品生产装置、储存设施以及库存危险化学品的处置方案报有关部门备案的行为进行处罚,罚款
,,,
区公安局,C0615300,对携带本市规定限制携带物品拒绝寄存强行进入医院的行为进行处罚,"警告,罚款"
,,,
区公安局,C0615400,对违法使用剧毒、高毒农药的行为进行处罚,行政拘留
,,,
区公安局,C0615500,对易制爆危险化学品从业单位未建立易制爆危险化学品信息系统，并未实现与公安机关的信息系统互联互通的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0615600,对逾期未复检合格，又驾驶排放检验不合格机动车上道路行驶的行为进行处罚,罚款
,,,
区公安局,C0615700,对任何单位和个人在互联网上发布利用易制爆危险化学品制造爆炸物品方法的信息的行为进行处罚,"警告,罚款"
,,,
区公安局,C0615800,对网络运营者拒不向公安机关提供技术支持和协助的行为进行处罚,罚款
,,,
区公安局,C0615900,对网络运营者拒绝、阻碍公安机关监督检查的行为进行处罚,罚款
,,,
区公安局,C0616000,对易制爆危险化学品从业单位在本单位网站以外的互联网应用服务中发布易制爆危险化学品信息及建立相关链接的行为进行处罚,"警告,罚款"
,,,
区公安局,C0616100,对易制爆危险化学品从业单位以外的其它单位在互联网发布易制爆危险化学品信息及建立相应链接的行为进行处罚,"警告,罚款"
,,,
区公安局,C0616200,对未履行安全秩序管理工作职责存在安全工作隐患的行为进行处罚,"其他,警告,罚款"
,,,
区公安局,C0616300,对网络运营者不按公安机关要求处置违法信息的行为进行处罚,罚款
,,,
区公安局,C0616400,对使用伪造、变造或其他电动自行车的行驶证、号牌、临时标识的行为进行处罚,罚款
,,,
区公安局,C0616500,对扰乱、冲击或者以其他方法破坏依法举行的集会、游行、示威的行为进行处罚,"行政拘留,警告"
,,,
区公安局,C0616600,对网络运营者不履行用身份信息核验义务的行为进行处罚,"责令停产停业,罚款,吊销许可证或营业执照"
,,,
区公安局,C0616700,对在道路上使用平衡车等动力装置驱动的器械的行为进行处罚,罚款
,,,
区公安局,C0616800,对驾驶未经登记的电动自行车上道路行驶的行为进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0616900,对网络运营者不履行网络信息安全管理义务的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0617000,对生产、经营国家为特殊需要禁止生产经营的食品的行为进行处罚,行政拘留
,,,
区公安局,C0617100,对驾驶非机动车通过人行横道、过街天桥、地下通道时，不下车推行的行为进行处罚,"警告,罚款"
,,,
区公安局,C0617200,对未按规定开展网络安全检测、风险评估等活动的行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0617300,对驾驶非机动车违反转弯规定的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0617400,对非法利用信息网络的行为进行处罚,"行政拘留,罚款"
,,,
,,,
区公安局,C0617500,对提供危害网络安全活动专门程序、工具的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
,,,
,,,
区公安局,C0617600,对不按照规定报告放射源丢失、被盗情况或者放射性污染事故的行为进行处罚,"责令停产停业,罚款"
,,,
,,,
区公安局,C0617700,对非法获取、出售、向他人提供个人信息的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0617800,对设置恶意程序的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0617900,对不按照规定建立健全安全保卫制度和制定事故应急计划或者应急措施的行为进行处罚,罚款
,,,
区公安局,C0618000,对伪造、变造或者出租、出借、转让《危险化学品安全管理条例》规定的其他许可证，或者使用伪造、变造的《危险化学品安全管理条例》规定的其他许可证的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0618100,对非法生产、经营、运输烟花爆竹的行为进行处罚,其他
,,,
区公安局,C0618200,对个人在互联网上发布易制爆危险化学品生产、买卖、储存、使用信息的行为进行处罚,"警告,罚款"
,,,
区公安局,C0618300,对未按规定告知、报告安全风险的行为进行处罚,"警告,罚款"
,,,
区公安局,C0618400,对占用、设置、撤除道路停车泊位或者据为专用的行为进行处罚,罚款
,,,
区公安局,C0618500,对电子信息发送、应用软件下载服务提供者不履行网络信息安全管理义务的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0618600,对生产、经营回收食品作为原料的食品的行为进行处罚,行政拘留
,,,
区公安局,C0618700,对从事非法客运经营被执法部门处罚两次以上的行为进行处罚,暂扣许可证或营业执照
,,,
区公安局,C0618800,对在食品中添加可能危害人体健康的物质、经营添加可能危害人体健康物质的食品的行为进行处罚,行政拘留
,,,
