项目ID,单位名称,营业执照注册号,统一社会信用代码,违法事实认定依据（处罚类别）,处罚依据,处罚决定（处罚事由）,处罚机关单位,立案日期
0ec83740-8403-46fc-8b7f-90d50839ad7a,北京嘉诚热力有限公司,110116010123680,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以贰万元罚款。,北京市生态环境局,
0f53fb1e-b681-4585-aef0-b04c511f4a2b,北京汉唐小厨餐饮有限公司,91110109MA01K4AH0M ,91110109MA01K4AH0M,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,处一万四千元罚款。,北京市生态环境局,
0f7d0a87-63db-4cd3-b103-ed4636721381,北京北汽模塑科技有限公司,91110115677403143C ,91110115677403143C,《中华人民共和国水污染防治法》第二十三条第一款,《中华人民共和国水污染防治法》第八十二条第一款第二项,责令三日内改正，处四万元罚款。,北京市生态环境局,
0fd3e9f3-3813-4523-8d8c-de79b41b64de,北京石开房地产开发有限公司,110000003604887,,《建设项目环境保护管理条例》第二十三条,《建设项目环境保护管理条例》第二十八条,责令主体工程停止使用，处叁万元罚款。,北京市生态环境局,
10224237-1e60-4305-87bb-0380b70b1045,北京晶淼汽车运输队,92110113MA00FQY30D ,92110113MA00FQY30D,《中华人民共和国大气污染防治法》第五十一条第一款,《中华人民共和国大气污染防治法》第一百一十四条第一款,责令三日内改正，处五千元罚款。,北京市生态环境局,
102a118d-b1cd-4016-babb-aa8c795e84fb,北京住海石油销售有限公司,911101137002322408,911101137002322408,《中华人民共和国水污染防治法》第四十条第二款,《中华人民共和国水污染防治法》第八十五条第一款第八项和第二款,责令停止违法行为，限一个月内采取治理措施，处二万元罚款。,北京市生态环境局,
1037e3a39e224727a21db5420e46dfb3,北京在霞建筑设备租赁有限公司,,91110116MA00E4X63A,气（移动源）,《中华人民共和国大气污染防治法》第一百一十四条第一款,责令改正，处五千元罚款。,北京市生态环境局,
105752e2-18da-44b1-ac8b-29560b79f44d,北京恩布拉科雪花压缩机有限公司,110000410100665,,《中华人民共和国固体废物污染环境防治法》第三十三条第一款,《中华人民共和国固体废物污染环境防治法》第六十八条第一款第（二）项和第二款,责令停止违法行为，限三十日内改正，处以壹万元罚款。,北京市生态环境局,
105f9d3f-c2fc-42cb-b3e9-ae6bfc64046a,北京天正彩涂钢板有限公司,110113005571981,,《中华人民共和国固体废物污染环境防治法》第三十三条第一款,《中华人民共和国固体废物污染环境防治法》第六十八条第一款第（二）项和第二款,责令停止违法行为，限一个月内改正，处以壹万元罚款。,北京市生态环境局,
107e8204-2cce-4771-9d54-a4f277f64fae,北京桥昌混凝土搅拌有限公司,无 ,911101148026667798,《北京市大气污染防治条例》第六十六条第一款,《北京市大气污染防治条例》第一百一十二条第一款,责令三日内改正，处三千元罚款。,北京市生态环境局,
1082e1b4-f3a6-4b16-9a2f-b1fdb0e7dba6,北京正东电子动力集团有限公司,91110000101101150L ,91110000101101150L,《突发环境事件应急管理办法》第八条,《突发环境事件应急管理办法》第三十八条第一款第一项,责令改正，处一万元罚款。,北京市生态环境局,
1085ea27-cf7f-4d07-8b95-32eedbd06a8b,北京金桥科技产业基地开发有限公司,110112005515590,,《北京市大气污染防治条例》第三十六条第一款,《北京市大气污染防治条例》第一百条,责令停止违法行为，限于2014年10月30日前改正，处以拾伍万元罚款。,北京市生态环境局,
1094a8f6d17846739dd9f7d13c859c61,北京京能地质工程有限公司加油站,,91110109802329473C,气（移动源）,《中华人民共和国大气污染防治法》第一百零八条第四项,责令改正，处二万元罚款。,北京市生态环境局,26/7/2023 00:00:00
10955580-a671-4ab4-8e49-ed7271be717c,北京顺鑫农业股份有限公司牛栏山酒厂,110113005946409,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以伍万元罚款。,北京市生态环境局,
1111f1c0-f64c-43fd-ae26-fa8090ebd543,北京中汉方盛汽车服务有限公司,110000010057913,,《中华人民共和国大气污染防治法》第八十四条,《中华人民共和国大气污染防治法》第一百二十条,责令停止违法行为，限三日内改正，处以五千元罚款。,北京市生态环境局,
1188f5cd-70c4-4637-b56b-f069e05ac47f,北京天盛华星新型建材有限公司,110112010531937,,《中华人民共和国大气污染防治法》第四十二条,《中华人民共和国大气污染防治法》第五十六条第三项,责令停止违法行为，限三日内改正，处以伍万元罚款。,北京市生态环境局,
11988cb6-c026-4a86-9bd0-44edea0aec3c,安徽瑞景餐饮管理有限责任公司北京分公司,103490255,91110102306709119D,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处五千元罚款。,北京市生态环境局,
119b032c-9308-47c6-b90c-c3e8cd1ba69a,北京市通州八里桥加油站,110112006543736,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限十日内改正，处以叁千元罚款。,北京市生态环境局,
11f4a8d9-d114-413a-b410-a00a843863fb,北京市飞宇瑞驰石化贸易有限公司竹木场加气加油站,91110112339843496U ,91110112339843496U,《中华人民共和国大气污染防治法》第四十七条第二款,《中华人民共和国大气污染防治法》第一百零八条第一款第四项,责令三日内改正，处十万元罚款。,北京市生态环境局,
121ce880-05dd-4ea5-a2a6-620919e486e7,北京英特莱科技有限公司,1100001348699,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限十日内改正，处以壹万元罚款。,北京市生态环境局,
127eb1cb530a4b79a9b3829bedef12a5,北京华弘玻璃有限公司,,9111011478095340X1,固废,《北京市土壤污染防治条例》第五十五条，“违反本条例第四十二条第三款规定，土壤污染责任人、土地使用权人未按照承诺的时限和措施完成转运污染土壤处置的，由生态环境部门责令改正，处未完成处置污染土壤所需费用三倍以上五倍以下罚款；未在承诺时限内完成效果评估的，由生态环境部门责令改正，处二万元以上二十万元以下罚款；未按照要求将效果评估报告备案的，由生态环境部门责令改正，拒不改正的，处一万元以上五万元以下罚款”，并参照《北京市生态环境行政处罚裁量基准》通用裁量表的规定，综合考虑你单位违法行为类型、违法行为持续时间、二年内违法次数、整改情况等相关因素,对你单位处二万六千元罚款,北京市生态环境局,
1281855d-0795-4d16-b064-e4bb965076f5,北京北燃通州供热有限公司,91110112MA004MQY27 ,91110112MA004MQY27,《中华人民共和国大气污染防治法》第十八条,《中华人民共和国大气污染防治法》第九十九条第二项,责令立即改正违法行为，处二十一万元罚款。,北京市生态环境局,
1296a6ca-8586-43f4-be16-49e94e9ef996,北京海湾绿洲国际经济信息咨询有限公司,911101056691053149,911101056691053149,《建设项目环境保护管理条例》第十九条第一款,《建设项目环境保护管理条例》第二十三条第一款,责令六个月内改正，处三十万元罚款。,北京市生态环境局,
129fded3-2b8c-46ea-933a-6b2e367cc1c4,北京英特宜家置业有限公司,110000450107758,,《建设项目环境保护管理条例》第二十三条,《建设项目环境保护管理条例》第二十八条,责令主体工程停止使用，处陆万元罚款。,北京市生态环境局,
12ab2009-8309-44fd-b417-6d761f427b34,北京市陈书花卤煮店,110107600243734,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以贰千元罚款。,北京市生态环境局,
12c3627c-3ecb-4fd2-a9f2-95b1f12cdaef,北京市门头沟区供暖服务中心,11010919560326033X ,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以叁万元罚款。,北京市生态环境局,
12f0421c-0e01-4b27-bde4-eab4a17bfcf6,世化普力特光电科技（北京）有限公司,110000410222032,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限拾日内改正，处以贰万元罚款。,北京市生态环境局,
1323e428-137d-4b68-be2a-eb3ce075e966,北京瑞丰鼎餐饮中心,110106009080217,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以肆千元罚款。,北京市生态环境局,
13249660-7c4f-4c99-b9e2-9a3366946d23,北京欣和顺物业管理中心,110115001386356,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以伍千元罚款。,北京市生态环境局,
134a7995-f396-4042-b8c0-347e86fdc66b,北京华信宏业商贸有限公司,110116005715723,,《中华人民共和国固体废物污染环境防治法》第五十九条第一款,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第（六）项和第二款,责令停止违法行为，限三十日内改正，处以肆万元罚款。,北京市生态环境局,
